branch_class,module_id,gene_symbol,module_size,module_internal_edges,module_density,module_genes,algorithm,edge_weight,accessed_at_utc,source_database
hypertension-branch,HYP_M002,IFNG,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,IGF1,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,IL11,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,IL1B,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,IL4,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,ITGA2B,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,LOX,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,LYPLA1,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,MFAP4,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,MMP14,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,MMP9,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,NFKB1,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,NFKB2,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,NGF,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,NLRP3,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,NOD2,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,NOS3,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,NTRK2,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,ORM1,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,PADI4,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,PAFAH1B2,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,PAPPA,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,PF4,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HYP_M002,PGF,89,385,0.09831460674157304,A2M;ACKR5;ADAM17;AGER;AHSG;ALB;ALPL;APOC2;APOD;ARG1;ARG2;CAMP;CASP1;CCL17;CCL2;CCL3;CCL7;CCL8;CCR6;CD177;CFB;CGAS;CHI3L1;CLU;COL18A1;COL1A1;COL1A2;COL5A1;COL5A2;CXCL1;CXCL10;CXCL14;CXCL2;CXCL8;CXCR6;EDN1;ELN;ERAP1;F3;FGF22;FGF7;HMGB1;IFNG;IGF1;IL11;IL1B;IL4;ITGA2B;LOX;LYPLA1;MFAP4;MMP14;MMP9;NFKB1;NFKB2;NGF;NLRP3;NOD2;NOS3;NTRK2;ORM1;PADI4;PAFAH1B2;PAPPA;PF4;PGF;PLA2G7;PLAT;PLAUR;PON1;PRTN3;PTX3;RIPK2;RORC;S100A6;S100A8;S100A9;SAA2;SERPINA1;SERPINE1;SLC22A4;TIMP1;TIMP3;TLR9;TMEM37;TNF;TNFAIP6;TNFRSF12A;TTR,greedy_modularity_communities,STRING combined score,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
